date,Appliances,lag_1,is_night,hour,lights,T2,time_of_day,T_indoor_avg,T3,T6,T1
2016-03-04 19:30:00,100,90.0,0,19,0,19.29,2,16.96660714333333,21.84714286,2.5225,21.23
2016-03-04 19:40:00,110,100.0,0,19,10,19.29,2,16.95841269783333,21.79,2.457142857,21.29
2016-03-04 19:50:00,100,110.0,0,19,10,19.29,2,16.963273809999997,21.79,2.4125,21.34714286
2016-03-04 20:00:00,100,100.0,0,20,10,19.29,2,16.985000000000003,21.79,2.45,21.39
2016-03-04 20:10:00,100,100.0,0,20,20,19.29,2,16.982916666666668,21.79,2.4375,21.39
2016-03-04 20:20:00,120,100.0,0,20,20,19.29,2,16.942628968333334,21.71285714,2.30625,21.39
2016-03-04 20:30:00,120,120.0,0,20,20,19.29,2,16.93684523833333,21.7,2.1725,21.39
2016-03-04 20:40:00,130,120.0,0,20,20,19.29,2,16.95160714333333,21.68571429,2.1725,21.39
2016-03-04 20:50:00,140,130.0,0,20,20,19.29,2,16.979404761666665,21.6,2.1725,21.42142857
2016-03-04 21:00:00,130,140.0,0,21,20,19.29,2,17.051339285,21.6,2.09375,21.5
2016-03-04 21:10:00,110,130.0,0,21,10,19.29,2,17.122906744999998,21.6,1.83125,21.5
2016-03-04 21:20:00,150,110.0,0,21,0,19.29,2,17.27154762,21.6,1.745,21.5
2016-03-04 21:30:00,100,150.0,0,21,0,19.29,2,17.359186506666667,21.6,1.6375,21.57142857
2016-03-04 21:40:00,90,100.0,0,21,0,19.29,2,17.266875000000002,21.6,1.51125,21.6
2016-03-04 21:50:00,110,90.0,0,21,0,19.29,2,17.16639881,21.52857143,1.23125,21.57142857
2016-03-04 22:00:00,120,110.0,0,22,0,19.21285714,3,17.0810317455,21.46857143,1.033333333,21.6
2016-03-04 22:10:00,120,120.0,0,22,0,19.2,3,17.042083333333334,21.39,1.0625,21.6
2016-03-04 22:20:00,110,120.0,0,22,0,19.2,3,17.012261905,21.39,1.025,21.6
2016-03-04 22:30:00,70,110.0,0,22,0,19.14285714,3,16.951646825,21.39,0.9375,21.51666667
2016-03-04 22:40:00,50,70.0,0,22,0,19.1,3,16.928333333333335,21.39,0.9,21.5
2016-03-04 22:50:00,60,50.0,0,22,10,19.05,3,16.892500000000002,21.39,0.9,21.5
2016-03-04 23:00:00,40,60.0,0,23,0,19.0,3,16.874444444999998,21.39,0.8,21.5
2016-03-04 23:10:00,40,40.0,0,23,0,18.89,3,16.815555555,21.39,0.8,21.39
2016-03-04 23:20:00,50,40.0,0,23,0,18.89,3,16.815555556166668,21.39,0.866666667,21.39
2016-03-04 23:30:00,40,50.0,0,23,0,18.85666667,3,16.787777778333332,21.39,0.8,21.39
2016-03-04 23:40:00,50,40.0,0,23,0,18.79,3,16.776111110000002,21.39,0.9,21.32333333
2016-03-04 23:50:00,40,50.0,0,23,0,18.76,3,16.753333333333334,21.39,0.9,21.29
2016-03-05 00:00:00,50,40.0,1,0,0,18.7,3,16.723333333333336,21.39,0.9,21.23
2016-03-05 00:10:00,60,50.0,1,0,0,18.66666667,3,16.707777777833332,21.39,0.966666667,21.2
2016-03-05 00:20:00,50,60.0,1,0,10,18.6,3,16.71333333333333,21.39,1.1,21.2
2016-03-05 00:30:00,50,50.0,1,0,0,18.56666667,3,16.702222223333333,21.39,1.1,21.16666667
2016-03-05 00:40:00,40,50.0,1,0,0,18.5,3,16.675,21.39,1.1,21.1
2016-03-05 00:50:00,40,40.0,1,0,0,18.5,3,16.665555556666664,21.42666667,1.1,21.1
2016-03-05 01:00:00,50,40.0,1,1,0,18.5,3,16.6600000005,21.42666667,1.133333333,21.1
2016-03-05 01:10:00,40,50.0,1,1,0,18.39,3,16.6300000005,21.39,1.133333333,21.0
2016-03-05 01:20:00,40,40.0,1,1,0,18.39,3,16.591111111166665,21.39,1.066666667,21.0
2016-03-05 01:30:00,30,40.0,1,1,0,18.35666667,3,16.541388889999997,21.39,0.875,20.92666667
2016-03-05 01:40:00,30,30.0,1,1,0,18.29,3,16.495555556666666,21.39,0.7,20.92666667
2016-03-05 01:50:00,30,30.0,1,1,10,18.29,3,16.461666666666662,21.39,0.6,20.89
2016-03-05 02:00:00,50,30.0,1,2,0,18.2225,3,16.446249999999996,21.365,0.6,20.89
2016-03-05 02:10:00,40,50.0,1,2,0,18.2,3,16.405,21.29,0.5,20.84
2016-03-05 02:20:00,50,40.0,1,2,0,18.16666667,3,16.373888890000003,21.26,0.5,20.79
2016-03-05 02:30:00,40,50.0,1,2,0,18.1,3,16.348333333833335,21.2,0.533333333,20.73
2016-03-05 02:40:00,50,40.0,1,2,0,18.0,3,16.321111111666667,21.1,0.6,20.7
2016-03-05 02:50:00,60,50.0,1,2,0,18.0,3,16.303888888333333,21.1,0.6,20.7
2016-03-05 03:00:00,50,60.0,1,3,0,17.89,3,16.291111111166668,21.1,0.666666667,20.7
2016-03-05 03:10:00,50,50.0,1,3,0,17.89,3,16.285555555,21.1,0.7,20.63333333
2016-03-05 03:20:00,50,50.0,1,3,10,17.89,3,16.257777776666668,21.03333333,0.7,20.6
2016-03-05 03:30:00,40,50.0,1,3,0,17.89,3,16.268888888333333,21.03333333,0.8,20.6
2016-03-05 03:40:00,40,40.0,1,3,0,17.79,3,16.252222222833336,21.0,0.866666667,20.56666667
2016-03-05 03:50:00,50,40.0,1,3,0,17.73,3,16.236666666666668,21.0,0.9,20.5
2016-03-05 04:00:00,40,50.0,1,4,0,17.7,3,16.197222221666667,20.89,0.9,20.5
2016-03-05 04:10:00,40,40.0,1,4,0,17.7,3,16.208888888333334,20.89,1.0,20.5
2016-03-05 04:20:00,60,40.0,1,4,0,17.6,3,16.1788888895,20.89,1.066666667,20.39
2016-03-05 04:30:00,50,60.0,1,4,0,17.6,3,16.1788888895,20.89,1.066666667,20.39
2016-03-05 04:40:00,50,50.0,1,4,0,17.56666667,3,16.201111111666666,20.89,1.23,20.35666667
2016-03-05 04:50:00,40,50.0,1,4,0,17.56666667,3,16.198888890000003,20.89,1.29,20.35666667
2016-03-05 05:00:00,40,40.0,1,5,0,17.5,3,16.176666666666666,20.89,1.29,20.29
2016-03-05 05:10:00,20,40.0,1,5,0,17.5,3,16.161388888333335,20.865,1.29,20.29
2016-03-05 05:20:00,20,20.0,1,5,0,17.5,3,16.176666666666666,20.79,1.39,20.29
2016-03-05 05:30:00,30,20.0,1,5,0,17.5,3,16.17277777716667,20.79,1.463333333,20.26
2016-03-05 05:40:00,50,30.0,1,5,0,17.42666667,3,16.141111111666667,20.73,1.5,20.2
2016-03-05 05:50:00,50,50.0,1,5,0,17.39,3,16.113333333333333,20.7,1.5,20.2
2016-03-05 06:00:00,50,50.0,0,6,0,17.39,0,16.13,20.7,1.6,20.2
2016-03-05 06:10:00,40,50.0,0,6,0,17.35666667,0,16.118888889999997,20.7,1.6,20.16666667
2016-03-05 06:20:00,50,40.0,0,6,0,17.29,0,16.112222222166665,20.76,1.633333333,20.1
2016-03-05 06:30:00,40,50.0,0,6,0,17.29,0,16.11722222166667,20.79,1.7,20.1
2016-03-05 06:40:00,50,40.0,0,6,0,17.29,0,16.132777777833333,20.79,1.826666667,20.1
2016-03-05 06:50:00,40,50.0,0,6,0,17.29,0,16.145,20.79,1.9,20.1
2016-03-05 07:00:00,50,40.0,0,7,0,17.29,0,16.13388888833333,20.79,1.9,20.03333333
2016-03-05 07:10:00,60,50.0,0,7,0,17.2,0,16.118888888333334,20.82333333,1.9,20.0
2016-03-05 07:20:00,50,60.0,0,7,0,17.2,0,16.13,20.89,1.9,20.0
2016-03-05 07:30:00,40,50.0,0,7,0,17.2,0,16.13,20.89,1.9,20.0
2016-03-05 07:40:00,50,40.0,0,7,0,17.2,0,16.117777778333334,20.89,1.9,19.92666667
2016-03-05 07:50:00,30,50.0,0,7,0,17.2,0,16.099444445000003,20.89,1.9,19.89
2016-03-05 08:00:00,50,30.0,0,8,0,17.2,0,16.094444444500002,20.89,1.966666667,19.89
2016-03-05 08:10:00,40,50.0,0,8,0,17.2,0,16.11611111166667,20.92666667,2.03,19.89
2016-03-05 08:20:00,40,40.0,0,8,0,17.1,0,16.105972222166667,20.8925,2.163333333,19.89
2016-03-05 08:30:00,80,40.0,0,8,0,17.1,0,16.083333333333332,20.79,2.23,19.79
2016-03-05 08:40:00,30,80.0,0,8,0,17.1,0,16.1161111105,20.79,2.363333333,19.82333333
2016-03-05 08:50:00,30,30.0,0,8,0,17.1,0,16.150000000000002,20.73,2.5,19.89
2016-03-05 09:00:00,30,30.0,0,9,0,17.2,0,16.166111111666666,20.7,2.56,19.85666667
2016-03-05 09:10:00,40,30.0,0,9,0,17.13333333,0,16.172222221666665,20.7,2.73,19.79
2016-03-05 09:20:00,40,40.0,0,9,0,17.2,0,16.176666666666666,20.6,2.79,19.79
2016-03-05 09:30:00,50,40.0,0,9,0,17.2,0,16.2005555555,20.6,2.933333333,19.79
2016-03-05 09:40:00,50,50.0,0,9,0,17.2,0,16.2225,20.6,3.095,19.79
2016-03-05 09:50:00,60,50.0,0,9,0,17.26,0,16.262222222166667,20.6,3.333333333,19.79
2016-03-05 10:00:00,60,60.0,0,10,0,17.29,0,16.3044444445,20.5,3.656666667,19.79
2016-03-05 10:10:00,50,60.0,0,10,0,17.29,0,16.35,20.5,3.93,19.79
2016-03-05 10:20:00,50,50.0,0,10,0,17.32333333,0,16.3924999995,20.5,4.226666667,19.79
2016-03-05 10:30:00,70,50.0,0,10,0,17.39,0,16.422777777833332,20.5,4.366666667,19.79
2016-03-05 10:40:00,70,70.0,0,10,0,17.39,0,16.619444443833334,20.46333333,4.623333333,19.79
2016-03-05 10:50:00,80,70.0,0,10,0,17.39,0,16.932777777166667,20.46333333,4.563333333,19.79
2016-03-05 11:00:00,90,80.0,0,11,0,17.39,0,16.744444443833334,20.5,4.263333333,19.7
2016-03-05 11:10:00,80,90.0,0,11,0,17.39,0,16.604444445,20.42666667,4.19,19.7
2016-03-05 11:20:00,90,80.0,0,11,0,17.39,0,16.599444445,20.39,4.6,19.7
2016-03-05 11:30:00,90,90.0,0,11,0,17.39,0,16.62791666716667,20.39,4.933333333,19.7
2016-03-05 11:40:00,60,90.0,0,11,0,17.46333333,0,16.627777776666665,20.39,5.16,19.7
2016-03-05 11:50:00,50,60.0,0,11,0,17.5,0,16.641111110500002,20.29,5.433333333,19.7
2016-03-05 12:00:00,60,50.0,0,12,0,17.56666667,1,16.762777778833332,20.29,5.963333333,19.7
2016-03-05 12:10:00,90,60.0,0,12,0,17.6,1,16.784444445000002,20.26,6.09,19.7
2016-03-05 12:20:00,80,90.0,0,12,0,17.6,1,16.774444443833335,20.2,6.123333333,19.7
2016-03-05 12:30:00,70,80.0,0,12,0,17.7,1,16.784583333333334,20.2,6.2175,19.7
2016-03-05 12:40:00,80,70.0,0,12,0,17.7,1,16.815000000499996,20.2,6.433333333,19.7
2016-03-05 12:50:00,90,80.0,0,12,0,17.73,1,16.8688888895,20.2,6.726666667,19.7
2016-03-05 13:00:00,80,90.0,0,13,0,17.79,1,16.93,20.2,7.0,19.7
2016-03-05 13:10:00,70,80.0,0,13,10,17.79,1,16.9405555555,20.2,7.063333333,19.7
2016-03-05 13:20:00,80,70.0,0,13,0,17.73,1,16.936111111666666,20.06666667,7.33,19.63333333
2016-03-05 13:30:00,80,80.0,0,13,0,17.79,1,16.974444445,20.0,7.6,19.6
2016-03-05 13:40:00,70,80.0,0,13,0,17.79,1,17.041111111666666,20.0,8.0,19.6
2016-03-05 13:50:00,80,70.0,0,13,0,17.82333333,1,17.0799999995,20.1,8.166666667,19.6
2016-03-05 14:00:00,360,80.0,0,14,0,17.89,1,17.146666666666665,20.1,8.5,19.6
2016-03-05 14:10:00,610,360.0,0,14,0,17.89,1,17.13444444383333,20.1,8.463333333,19.6
2016-03-05 14:20:00,190,610.0,0,14,0,17.89,1,17.122222222166666,20.1,8.463333333,19.6
2016-03-05 14:30:00,120,190.0,0,14,0,17.945,1,17.119722221666667,20.1,8.36,19.6
2016-03-05 14:40:00,90,120.0,0,14,0,18.0,1,17.107777777833334,20.1,8.166666667,19.6
2016-03-05 14:50:00,90,90.0,0,14,0,18.0,1,17.048888889500002,20.1,7.896666667,19.6
2016-03-05 15:00:00,100,90.0,0,15,0,18.0,1,16.973888888833333,20.1,7.563333333,19.6
2016-03-05 15:10:00,110,100.0,0,15,0,18.0,1,16.929444443833336,20.03333333,7.263333333,19.6
2016-03-05 15:20:00,120,110.0,0,15,0,18.0,1,16.948194445,20.0,7.2425,19.7
2016-03-05 15:30:00,350,120.0,0,15,0,18.0,1,17.002777778333336,20.06666667,7.4,19.76
2016-03-05 15:40:00,480,350.0,0,15,0,18.0,1,17.041111111166668,20.13333333,7.466666667,19.79
2016-03-05 15:50:00,330,480.0,0,15,0,18.06666667,1,17.05666666666667,20.26,7.4,19.79
2016-03-05 16:00:00,450,330.0,0,16,0,18.1,1,17.134444445000003,20.69666667,7.23,19.89
2016-03-05 16:10:00,590,450.0,0,16,0,18.1,1,17.15666666666667,21.03,7.09,19.89
2016-03-05 16:20:00,340,590.0,0,16,0,18.1,1,17.218333333333337,21.39333333,7.09,19.92666667
2016-03-05 16:30:00,210,340.0,0,16,0,18.1,1,17.287222222833332,21.66666667,7.156666667,20.0
2016-03-05 16:40:00,140,210.0,0,16,0,18.1,1,17.336111111166666,21.92666667,7.156666667,20.03333333
2016-03-05 16:50:00,70,140.0,0,16,0,18.1,1,17.327222222166668,22.0,6.963333333,20.1
2016-03-05 17:00:00,70,70.0,0,17,0,18.06666667,1,17.260000001666665,22.06666667,6.56,20.06666667
2016-03-05 17:10:00,70,70.0,0,17,0,17.92666667,1,17.153333333833334,21.86,6.433333333,20.0
2016-03-05 17:20:00,60,70.0,0,17,10,17.89,1,17.1149999995,21.7,6.466666667,20.0
2016-03-05 17:30:00,60,60.0,0,17,10,17.82333333,1,17.046111110000002,21.63333333,6.26,20.0
2016-03-05 17:40:00,60,60.0,0,17,10,17.79,1,16.995,21.5,6.19,20.0
2016-03-05 17:50:00,60,60.0,0,17,10,17.82333333,1,16.9611111105,21.39,6.063333333,20.0
2016-03-05 18:00:00,60,60.0,0,18,10,18.03,2,16.928888888333336,21.32333333,5.73,20.0
2016-03-05 18:10:00,320,60.0,0,18,10,18.1,2,16.861666666666665,21.26,5.32,20.0
2016-03-05 18:20:00,320,320.0,0,18,10,18.1,2,16.786666667833334,21.2,4.896666667,20.06666667
2016-03-05 18:30:00,270,320.0,0,18,10,18.13333333,2,16.68111111116667,21.06666667,4.396666667,20.1
2016-03-05 18:40:00,100,270.0,0,18,20,18.2,2,16.6144444445,21.0,3.996666667,20.1
2016-03-05 18:50:00,90,100.0,0,18,10,18.26,2,16.52888888833333,20.89,3.6,20.13333333
2016-03-05 19:00:00,80,90.0,0,19,20,18.2,2,16.483333333833333,20.89,3.193333333,20.26
2016-03-05 19:10:00,90,80.0,0,19,10,18.2,2,16.38944444383333,20.89,2.633333333,20.29
2016-03-05 19:20:00,220,90.0,0,19,10,18.13333333,2,16.33388888716667,20.82333333,2.433333333,20.29
2016-03-05 19:30:00,80,220.0,0,19,20,18.1,2,16.322222222166666,20.79,2.463333333,20.29
2016-03-05 19:40:00,90,80.0,0,19,20,18.1,2,16.356666667166667,20.73,2.663333333,20.35666667
2016-03-05 19:50:00,90,90.0,0,19,30,18.1,2,16.351111111166663,20.7,2.626666667,20.39
2016-03-05 20:00:00,90,90.0,0,20,20,18.1,2,16.337222221666668,20.63333333,2.7,20.39
2016-03-05 20:10:00,70,90.0,0,20,20,18.0,2,16.273333333333333,20.39,2.7,20.29
2016-03-05 20:20:00,70,70.0,0,20,30,17.92666667,2,16.251111111666667,20.39,2.7,20.29
2016-03-05 20:30:00,70,70.0,0,20,20,17.89,2,16.238333333333333,20.29,2.79,20.26
2016-03-05 20:40:00,70,70.0,0,20,30,17.82333333,2,16.228333333333335,20.29,2.93,20.2
2016-03-05 20:50:00,90,70.0,0,20,20,17.84,2,16.3088888895,20.29,3.156666667,20.2
2016-03-05 21:00:00,70,90.0,0,21,20,17.79,2,16.36736111,20.23,3.3175,20.13333333
2016-03-05 21:10:00,70,70.0,0,21,20,17.73,2,16.407777778333337,20.29,3.4,20.1
2016-03-05 21:20:00,70,70.0,0,21,20,17.7,2,16.433333333833332,20.2,3.433333333,20.1
2016-03-05 21:30:00,130,70.0,0,21,20,17.7,2,16.46,20.2,3.5,20.0
2016-03-05 21:40:00,90,130.0,0,21,10,17.7,2,16.572222221666667,20.1,3.5,20.0
2016-03-05 21:50:00,90,90.0,0,21,10,17.7,2,16.564444445000003,20.1,3.56,20.0
2016-03-05 22:00:00,90,90.0,0,22,20,17.7,3,16.509444445000003,20.1,3.59,20.0
2016-03-05 22:10:00,100,90.0,0,22,10,17.63333333,3,16.47611111,20.1,3.59,20.0
2016-03-05 22:20:00,100,100.0,0,22,20,17.6,3,16.423888889500002,20.1,3.626666667,19.89
2016-03-05 22:30:00,100,100.0,0,22,10,17.6,3,16.415000000000003,20.1,3.7,19.89
2016-03-05 22:40:00,80,100.0,0,22,20,17.6,3,16.398333333333333,20.1,3.7,19.89
2016-03-05 22:50:00,80,80.0,0,22,0,17.6,3,16.3749999995,20.1,3.626666667,19.89
2016-03-05 23:00:00,60,80.0,0,23,0,17.6,3,16.346666666666668,20.1,3.59,19.79
2016-03-05 23:10:00,40,60.0,0,23,0,17.6,3,16.3405555555,20.1,3.663333333,19.79
2016-03-05 23:20:00,50,40.0,0,23,0,17.56666667,3,16.29388889,20.1,3.59,19.76
2016-03-05 23:30:00,50,50.0,0,23,0,17.5,3,16.261666666666667,20.1,3.59,19.7
2016-03-05 23:40:00,30,50.0,0,23,0,17.5,3,16.261666666666667,20.1,3.59,19.7
2016-03-05 23:50:00,30,30.0,0,23,0,17.5,3,16.25166666666667,20.1,3.59,19.7
2016-03-06 00:00:00,30,30.0,1,0,0,17.5,3,16.258888888833333,20.1,3.663333333,19.7
2016-03-06 00:10:00,30,30.0,1,0,0,17.39,3,16.224444443333333,20.1,3.7,19.63333333
2016-03-06 00:20:00,50,30.0,1,0,0,17.39,3,16.201111111166668,20.1,3.626666667,19.6
2016-03-06 00:30:00,40,50.0,1,0,0,17.39,3,16.207777778333334,20.1,3.7,19.6
2016-03-06 00:40:00,50,40.0,1,0,0,17.39,3,16.18,20.1,3.7,19.6
2016-03-06 00:50:00,50,50.0,1,0,0,17.39,3,16.157222222166666,20.1,3.663333333,19.5
2016-03-06 01:00:00,40,50.0,1,1,0,17.32333333,3,16.133888888333335,20.1,3.59,19.5
2016-03-06 01:10:00,50,40.0,1,1,0,17.29,3,16.0894444445,20.1,3.466666667,19.46333333
2016-03-06 01:20:00,50,50.0,1,1,0,17.29,3,16.078333333333337,20.1,3.4,19.46333333
2016-03-06 01:30:00,50,50.0,1,1,0,17.26,3,16.06722222166667,20.1,3.4,19.46333333
2016-03-06 01:40:00,50,50.0,1,1,0,17.2,3,16.045,20.1,3.4,19.39
2016-03-06 01:50:00,40,50.0,1,1,0,17.26,3,16.028333333333336,20.1,3.4,19.39
2016-03-06 02:00:00,50,40.0,1,2,0,17.2,3,16.024444445,20.16666667,3.4,19.39
2016-03-06 02:10:00,40,50.0,1,2,0,17.2,3,16.03,20.2,3.4,19.39
2016-03-06 02:20:00,50,40.0,1,2,0,17.2,3,15.997777776666668,20.13333333,3.4,19.32333333
2016-03-06 02:30:00,40,50.0,1,2,0,17.16666667,3,15.966944445000001,20.1,3.345,19.29
2016-03-06 02:40:00,30,40.0,1,2,0,17.1,3,15.965000000000002,20.1,3.4,19.29
2016-03-06 02:50:00,40,30.0,1,2,0,17.1,3,15.98166666666667,20.2,3.4,19.29
2016-03-06 03:00:00,20,40.0,1,3,0,17.1,3,15.965555555500002,20.2,3.363333333,19.23
2016-03-06 03:10:00,40,20.0,1,3,0,17.1,3,15.8994444445,20.2,3.096666667,19.2
2016-03-06 03:20:00,50,40.0,1,3,0,17.1,3,15.860555555500001,20.2,2.863333333,19.2
2016-03-06 03:30:00,40,50.0,1,3,0,17.1,3,15.820555555,20.13333333,2.79,19.2
2016-03-06 03:40:00,50,40.0,1,3,0,17.03333333,3,15.837777777833331,20.2,2.826666667,19.2
2016-03-06 03:50:00,40,50.0,1,3,0,17.03333333,3,15.833333332833334,20.2,2.966666667,19.1
2016-03-06 04:00:00,50,40.0,1,4,0,17.0,3,15.838333333333333,20.2,3.03,19.1
2016-03-06 04:10:00,50,50.0,1,4,0,17.0,3,15.83722222166667,20.2,3.09,19.1
2016-03-06 04:20:00,50,50.0,1,4,0,17.0,3,15.85222222166667,20.29,3.09,19.1
2016-03-06 04:30:00,50,50.0,1,4,0,16.92666667,3,15.828888888333333,20.29,3.09,19.03333333
2016-03-06 04:40:00,50,50.0,1,4,0,16.92666667,3,15.834444445,20.29,3.09,19.1
2016-03-06 04:50:00,40,50.0,1,4,0,17.0,3,15.825555555000001,20.29,3.03,19.03333333
2016-03-06 05:00:00,40,40.0,1,5,0,16.89,3,15.761666666666668,20.29,2.79,19.0
2016-03-06 05:10:00,40,40.0,1,5,0,16.89,3,15.743888890000001,20.29,2.79,19.0
2016-03-06 05:20:00,50,40.0,1,5,0,16.89,3,15.719166666666668,20.29,2.745,19.0
2016-03-06 05:30:00,50,50.0,1,5,0,16.89,3,15.716666666666669,20.29,2.73,19.0
2016-03-06 05:40:00,40,50.0,1,5,0,16.89,3,15.720555554999999,20.29,2.79,18.96333333
2016-03-06 05:50:00,30,40.0,1,5,0,16.89,3,15.687222222166666,20.29,2.663333333,18.89
2016-03-06 06:00:00,30,30.0,0,6,0,16.85666667,0,15.669444444999998,20.29,2.59,18.89
2016-03-06 06:10:00,30,30.0,0,6,0,16.79,0,15.670555555,20.29,2.73,18.89
2016-03-06 06:20:00,30,30.0,0,6,0,16.79,0,15.681666666666667,20.29,2.73,18.89
2016-03-06 06:30:00,40,30.0,0,6,0,16.79,0,15.636944445,20.2,2.7,18.89
2016-03-06 06:40:00,50,40.0,0,6,0,16.79,0,15.638333333333334,20.2,2.76,18.79
2016-03-06 06:50:00,50,50.0,0,6,0,16.79,0,15.631111111666668,20.2,2.79,18.79
2016-03-06 07:00:00,50,50.0,0,7,0,16.79,0,15.643333333333333,20.2,2.79,18.79
2016-03-06 07:10:00,60,50.0,0,7,0,16.7,0,15.611111111666666,20.2,2.76,18.79
2016-03-06 07:20:00,50,60.0,0,7,0,16.7,0,15.582777777833334,20.2,2.626666667,18.79
2016-03-06 07:30:00,40,50.0,0,7,0,16.7,0,15.571666666666667,20.29,2.59,18.7
2016-03-06 07:40:00,40,40.0,0,7,0,16.7,0,15.571666666666667,20.29,2.59,18.76
2016-03-06 07:50:00,40,40.0,0,7,0,16.7,0,15.577777777833333,20.29,2.626666667,18.7
2016-03-06 08:00:00,40,40.0,0,8,0,16.7,0,15.58375,20.29,2.7225,18.7
2016-03-06 08:10:00,50,40.0,0,8,0,16.7,0,15.612222222166666,20.29,2.863333333,18.7
2016-03-06 08:20:00,50,50.0,0,8,0,16.7,0,15.588888888833333,20.29,2.723333333,18.7
2016-03-06 08:30:00,50,50.0,0,8,0,16.7,0,15.578333333833335,20.29,2.723333333,18.66666667
2016-03-06 08:40:00,50,50.0,0,8,0,16.7,0,15.599444445000001,20.29,2.9,18.66666667
2016-03-06 08:50:00,20,50.0,0,8,0,16.66666667,0,15.585555556166668,20.29,2.966666667,18.6
2016-03-06 09:00:00,20,20.0,0,9,0,16.6,0,15.585,20.29,3.03,18.6
2016-03-06 09:10:00,30,20.0,0,9,0,16.63333333,0,15.602222222166667,20.26,3.163333333,18.6
2016-03-06 09:20:00,40,30.0,0,9,0,16.7,0,15.585833333333333,20.125,3.2,18.6
2016-03-06 09:30:00,60,40.0,0,9,0,16.7,0,15.608888888333333,20.1,3.26,18.6
2016-03-06 09:40:00,70,60.0,0,9,10,16.7,0,15.658888888333335,20.0,3.26,18.6
2016-03-06 09:50:00,90,70.0,0,9,0,16.76,0,15.730555556166664,20.0,3.126666667,18.7
2016-03-06 10:00:00,80,90.0,0,10,0,16.79,0,15.773888888333332,20.0,3.09,18.7
2016-03-06 10:10:00,50,80.0,0,10,0,16.79,0,15.77888889,19.92666667,3.09,18.7
2016-03-06 10:20:00,50,50.0,0,10,0,16.89,0,15.750555555499998,19.89,2.833333333,18.79
2016-03-06 10:30:00,40,50.0,0,10,0,16.89,0,15.711111111166664,19.89,2.566666667,18.85666667
2016-03-06 10:40:00,50,40.0,0,10,10,17.0,0,15.683888889499999,19.89,2.296666667,18.92666667
2016-03-06 10:50:00,60,50.0,0,10,0,17.06666667,0,15.671388890000001,19.89,2.045,19.0
2016-03-06 11:00:00,80,60.0,0,11,0,17.2,0,15.756666665500001,19.89,2.223333333,19.0
2016-03-06 11:10:00,100,80.0,0,11,0,17.26,0,15.924444443333336,19.89,2.53,19.0
2016-03-06 11:20:00,80,100.0,0,11,0,17.42666667,0,16.072222222166666,19.89,2.723333333,19.1
2016-03-06 11:30:00,60,80.0,0,11,0,17.5,0,16.235555555,19.89,3.03,19.1
2016-03-06 11:40:00,60,60.0,0,11,0,17.53333333,0,16.33583333216667,19.89,3.163333333,19.13333333
2016-03-06 11:50:00,70,60.0,0,11,0,17.6,0,16.441666666166665,19.89,3.326666667,19.2
2016-03-06 12:00:00,70,70.0,0,12,0,17.73,1,16.496111111166666,19.89,3.466666667,19.32333333
2016-03-06 12:10:00,90,70.0,0,12,20,17.85666667,1,16.509444444499998,19.82333333,3.626666667,19.39
2016-03-06 12:20:00,90,90.0,0,12,30,17.92666667,1,16.507222223333333,19.79,3.7,19.42666667
2016-03-06 12:30:00,90,90.0,0,12,20,18.025,1,16.524722221666668,19.79,3.7,19.5
2016-03-06 12:40:00,100,90.0,0,12,20,18.16666667,1,16.52611111166667,19.79,3.7,19.5
2016-03-06 12:50:00,90,100.0,0,12,20,18.23,1,16.457777778833336,19.79,3.233333333,19.56666667
2016-03-06 13:00:00,80,90.0,0,13,20,18.35666667,1,16.361666667833333,19.79,2.566666667,19.6
2016-03-06 13:10:00,80,80.0,0,13,30,18.39,1,16.356111111166665,19.79,2.566666667,19.6
2016-03-06 13:20:00,80,80.0,0,13,20,18.46333333,1,16.408888888333333,19.79,2.9,19.6
2016-03-06 13:30:00,90,80.0,0,13,0,18.5,1,16.465,19.79,3.2,19.6
2016-03-06 13:40:00,80,90.0,0,13,0,18.5,1,16.486111111666666,19.79,3.36,19.66666667
2016-03-06 13:50:00,80,80.0,0,13,0,18.63333333,1,16.546666665,19.82333333,3.56,19.73
2016-03-06 14:00:00,80,80.0,0,14,0,18.76,1,16.599444445,19.89,3.7,19.85666667
2016-03-06 14:10:00,60,80.0,0,14,0,18.92666667,1,16.678888888333336,19.89,3.9,20.03333333
2016-03-06 14:20:00,50,60.0,0,14,0,19.06666667,1,16.720555556666667,19.89,4.0,20.16666667
2016-03-06 14:30:00,50,50.0,0,14,0,19.2,1,16.706666666166665,19.89,3.726666667,20.29
2016-03-06 14:40:00,50,50.0,0,14,0,19.26,1,16.56055555716667,19.89,2.723333333,20.35666667
2016-03-06 14:50:00,70,50.0,0,14,0,19.29,1,16.516527778333334,19.85666667,2.59,20.39
2016-03-06 15:00:00,70,70.0,0,15,0,19.35666667,1,16.561111110499997,19.79,2.933333333,20.46333333
2016-03-06 15:10:00,80,70.0,0,15,0,19.5,1,16.6355555555,19.79,3.133333333,20.53333333
2016-03-06 15:20:00,70,80.0,0,15,0,19.5,1,16.680000000000003,19.79,3.4,20.6
2016-03-06 15:30:00,90,70.0,0,15,0,19.56666667,1,16.620555556166664,19.79,3.066666667,20.6
2016-03-06 15:40:00,80,90.0,0,15,10,19.525,1,16.484166666666667,19.79,2.29,20.6
